city,title,rent_type,district,sub_district,community,area_sqm,bedrooms,living_rooms,bathrooms,orientation,floor_level,total_floors,tags,platform,update_time,price_rmb
南京,整租·山阴路 2室1厅 南/北,整租,鼓楼,宁海路,山阴路,75.31,2,1,1,南 北,中,7,近地铁|随时看房,链家,,3400
南京,合租·复地宴南都一期 4居室 南卧,合租,秦淮,南部新城,复地宴南都一期,12.0,4,1,1,南,中,30,公寓|拎包入住|近地铁|精装|押一付一,自如,13天前维护,1360
南京,整租·水岸康城 3室2厅 南,整租,溧水,溧水城南,水岸康城,110.0,3,2,1,南,高,5,近地铁,,4天前维护,1314
南京,合租·水佑岗 2居室 南卧,合租,鼓楼,水佐岗,水佑岗,13.4,2,1,1,南,高,5,公寓|拎包入住|精装|押一付一|随时看房,自如,今天维护,1590
南京,整租·华侨城欢乐滨江 1室1厅 西北,整租,建邺,奥南,华侨城欢乐滨江,46.27,1,1,1,西北,中,26,,链家,1天前维护,3000
南京,整租·琥珀巷高层小区 2室1厅 东,整租,秦淮,建康路,琥珀巷高层小区,53.61,2,1,1,东,高,24,近地铁|精装,,3天前维护,3200
南京,合租·新城香悦澜山 4居室 南卧,合租,栖霞,仙林湖,新城香悦澜山,8.0,4,1,1,南,中,27,公寓|拎包入住|精装|押一付一|随时看房,自如,今天维护,860
南京,整租·元隆府邸 2室1厅 南,整租,鼓楼,草场门大街,元隆府邸,90.0,2,1,1,南,高,7,近地铁|随时看房,,今天维护,3900
南京,合租·中南上悦城 4居室 南卧,合租,江宁,青龙山国际新城,中南上悦城,8.61,4,1,2,南,低,29,新上|公寓|拎包入住|精装|押一付一,自如,今天维护,930
南京,合租·复地宴南都一期 4居室 北卧,合租,秦淮,南部新城,复地宴南都一期,8.8,4,1,1,北,低,29,公寓|拎包入住|精装|押一付一|随时看房,自如,今天维护,1030
南京,合租·城市绿洲花园 4居室 南卧,合租,栖霞,晓庄,城市绿洲花园,13.84,4,1,2,南,低,6,新上|公寓|拎包入住|近地铁|精装|押一付一,自如,5天前维护,1130
南京,整租·盛江花苑金桂园 2室2厅 南,整租,江宁,江宁滨江,盛江花苑金桂园,60.0,2,2,1,南,高,7,,,,1000
南京,整租·汤水雅居北苑 3室2厅 南,整租,江宁,汤山镇,汤水雅居北苑,116.0,3,2,2,南,中,6,双卫生间|随时看房,,,988
南京,整租·大方新村 2室1厅 南/北,整租,鼓楼,湖南路,大方新村,50.33,2,1,1,南 北,高,7,近地铁|精装|随时看房,,4天前维护,2200
南京,合租·清辉园 4居室 南卧,合租,建邺,奥南,清辉园,7.5,4,1,1,南,低,34,公寓|月租|拎包入住|精装|独立阳台|押一付一|随时看房,自如,今天维护,1160
南京,合租·潭桥公寓南园 4居室 南卧,合租,江宁,科学园,潭桥公寓南园,13.1,4,1,1,南,中,7,公寓|月租|拎包入住|近地铁|精装|押一付一|随时看房,自如,12天前维护,1007
南京,整租·庆丰路11号 2室2厅 南,整租,溧水,溧水城中,庆丰路11号,65.0,2,2,1,南,中,5,精装,,,879
南京,合租·高新花苑 4居室 北卧,合租,浦口,高新区,高新花苑,9.8,4,1,1,北,低,11,公寓|月租|拎包入住|精装|押一付一|随时看房,自如,今天维护,669
南京,整租·华润万象公馆 1室1厅 南,整租,浦口,江北中央商务区,华润万象公馆,30.0,1,1,1,南,低,20,精装|随时看房,,1天前维护,1100
南京,整租·聚龙花园 3室2厅 东南,整租,六合,六合主城,聚龙花园,85.42,3,2,1,东南,低,6,近地铁|精装,,3天前维护,1300
南京,整租·金域中央街区三期 1室1厅 北,整租,鼓楼,五塘广场,金域中央街区三期,34.62,1,1,1,北,高,12,近地铁,,,2800
