city,title,rent_type,district,sub_district,community,area_sqm,bedrooms,living_rooms,bathrooms,orientation,floor_level,total_floors,tags,platform,update_time,price_rmb
成都,整租·石人西路8号 1室1厅 南,整租,青羊,府南新区,石人西路8号,35.71,1,1,1,南,中,7,权属核验|近地铁|随时看房,,3天前维护,1500
成都,整租·保利星荟 1室1厅 南,整租,高新,大源-保利心语,保利星荟,45.65,1,1,1,南,低,30,权属核验|近地铁,,,2400
成都,整租·创＋理想城 1室1厅 西南,整租,温江,光华大道沿线,创＋理想城,48.58,1,1,1,西南,中,18,权属核验|近地铁,链家,,700
成都,整租·钢管厂五区 3室1厅 南,整租,锦江,莲花,钢管厂五区,68.9,3,1,1,南,高,6,权属核验|近地铁,链家,1天前维护,2400
成都,整租·天际首府 3室1厅 东南,整租,武侯,草金立交,天际首府,99.54,3,1,1,东南,低,13,权属核验|近地铁|精装,链家,4天前维护,3200
成都,合租·锦辰佳苑 4居室 南卧,合租,高新,中和-张家寺西,锦辰佳苑,15.0,4,1,2,南,中,31,权属核验|公寓|月租|近地铁|精装|随时看房,新青年公寓,5天前维护,700
成都,整租·祥和里2号 2室1厅 东南,整租,成华,猛追湾,祥和里2号,58.0,2,1,1,东南,高,7,权属核验|近地铁|随时看房,,,1500
成都,整租·上风苑 2室1厅 东南,整租,郫都区,红光,上风苑,58.34,2,1,1,东南,高,28,权属核验|精装|随时看房,,,1300
成都,整租·万科金色乐府 3室2厅 东南/南,整租,成华,东郊记忆,万科金色乐府,89.18,3,2,1,东南 南,高,40,权属核验|近地铁|精装|随时看房,,4天前维护,3700
成都,整租·招商天府序 4室2厅 南,整租,天府新区,天府公园西,招商天府序,236.0,4,2,3,南,中,19,权属核验|近地铁|精装|随时看房,,,9000
成都,整租·艺锦湾二期 3室2厅 南,整租,龙泉驿,东安湖,艺锦湾二期,103.42,3,2,1,南,中,6,权属核验|近地铁|随时看房,,,2300
成都,整租·誉府仕家 3室2厅 东南,整租,青白江,青白江,誉府仕家,98.47,3,2,1,东南,低,32,权属核验|精装|随时看房,,,1280
成都,合租·中海兰庭 5居室 东卧,合租,高新,锦城湖,中海兰庭,9.01,5,1,2,东,中,31,权属核验|公寓|拎包入住|精装|押一付一,自如,今天维护,1090
成都,合租·棕东小区 5居室 东卧,合租,武侯,川大,棕东小区,15.0,5,1,2,东,高,7,权属核验|公寓|月租|精装|独立阳台|押一付一,果果青年公寓,27天前维护,1000
成都,整租·戛纳湾金棕榈 3室1厅 东/东南,整租,天府新区,华阳,戛纳湾金棕榈,82.74,3,1,1,东 东南,高,32,权属核验|近地铁|精装|随时看房,链家,3天前维护,2900
成都,合租·蓝光东方天地 2居室 东卧,合租,成华,万年场,蓝光东方天地,48.0,2,0,1,东,高,20,权属核验|近地铁|随时看房,链家,4天前维护,850
成都,整租·龙湖梵悦台 4室2厅 西南,整租,成华,万年场,龙湖梵悦台,137.0,4,2,2,西南,高,46,权属核验|近地铁|精装|双卫生间|随时看房,链家,,8800
成都,整租·保利拉斐云邸 4室2厅 北/东北,整租,新都,保利公园,保利拉斐云邸,156.71,4,2,2,北 东北,低,33,权属核验|精装|双卫生间|随时看房,,,2300
成都,合租·棕东小区 5居室 东卧,合租,武侯,川大,棕东小区,12.0,5,1,2,东,高,7,权属核验|公寓|月租|精装|押一付一,果果青年公寓,27天前维护,1000
成都,整租·新光路18号 3室2厅 错层 东南,整租,新都,新都城区,新光路18号,105.28,3,2,1,东南,高,7,权属核验|精装|随时看房,,,850
成都,整租·韩国城二期 2室2厅 西北,整租,双流,航空港,韩国城二期,60.0,2,2,1,西北,高,13,权属核验|近地铁|精装|随时看房,,,2600
成都,整租·融创香璟台西苑四期 3室2厅 东,整租,高新,新川南,融创香璟台西苑四期,120.0,3,2,2,东,中,23,权属核验|精装|双卫生间|随时看房,,,4000
成都,合租·南铁新居 5居室,合租,高新,东苑,南铁新居,12.0,5,1,1,,中,6,权属核验|公寓|月租|拎包入住|押一付一|随时看房,中南逸家,1天前维护,700
成都,整租·润富国际公寓 1室1厅 西,整租,高新,金融城,润富国际公寓,39.0,1,1,1,西,中,33,权属核验|近地铁|精装|随时看房,链家,2天前维护,1900
成都,整租·财富中心 3室1厅 东南,整租,锦江,盐市口,财富中心,72.74,3,1,1,东南,中,29,权属核验|近地铁|精装,,,3800
成都,整租·上同仁路39号 3室1厅 西南/西北,整租,青羊,八宝街,上同仁路39号,81.41,3,1,1,西南 西北,高,7,权属核验|近地铁|精装,,,2500
成都,整租·左右 1室1厅 东南,整租,青羊,光华泡小,左右,41.86,1,1,1,东南,低,25,权属核验|近地铁,链家,4天前维护,1350
成都,合租·棕南正街2号 4居室 西北卧,合租,武侯,棕北,棕南正街2号,11.0,4,1,2,西北,中,7,权属核验|公寓|月租|精装|独立阳台|押一付一,果果青年公寓,27天前维护,900
成都,合租·川大华西新村十四宿舍 3居室,合租,武侯,川大,川大华西新村十四宿舍,18.0,3,1,1,,中,7,权属核验|公寓|月租|近地铁|精装|独立阳台|押一付一|随时看房,果果青年公寓,22天前维护,699
成都,合租·北大资源紫境府二期 5居室 西卧,合租,高新,新川南,北大资源紫境府二期,22.5,5,1,3,西,低,25,权属核验|公寓|独立卫生间|拎包入住|近地铁|精装|押一付一|随时看房,自如,今天维护,1630
成都,合租·一环路南二段20号 5居室 南卧,合租,武侯,棕北,一环路南二段20号,10.0,5,0,1,南,低,7,权属核验|公寓|月租|近地铁|精装|押一付一|随时看房,果果青年公寓,16天前维护,750
成都,合租·清邻街3号 4居室 南卧,合租,青羊,草堂,清邻街3号,35.0,4,1,4,南,高,7,权属核验|月租|近地铁|押一付一|随时看房,,,1200
成都,合租·天空城 3居室 西南卧,合租,成华,万年场,天空城,13.1,3,1,1,西南,低,28,权属核验|公寓|拎包入住|精装|独立阳台|押一付一|随时看房,自如,今天维护,1130
成都,整租·招商天府序 4室2厅 南,整租,天府新区,天府公园西,招商天府序,236.69,4,2,3,南,高,25,权属核验|近地铁|精装|随时看房,,4天前维护,9900
成都,合租·长冶南阳御龙府一期 4居室 北卧,合租,高新,新川北,长冶南阳御龙府一期,8.39,4,1,2,北,高,32,权属核验|公寓|拎包入住|精装|押一付一|随时看房,自如,今天维护,890
成都,整租·佳年华新生活 3室2厅 南,整租,温江,花都大道,佳年华新生活,89.61,3,2,2,南,高,34,权属核验|精装|双卫生间|随时看房,,,2200
成都,合租·保利叶语 5居室 南卧,合租,双流,华府,保利叶语,16.0,5,1,2,南,中,32,权属核验|公寓|月租|拎包入住|精装|押一付一|随时看房,宜人壹家公寓,29天前维护,700
成都,整租·万科城市花园 3室2厅 南,整租,锦江,川师,万科城市花园,124.72,3,2,2,南,中,4,权属核验|近地铁|双卫生间|随时看房,链家,,4200
成都,整租·蜀华街57号 3室1厅 西南,整租,青羊,人民公园,蜀华街57号,67.1,3,1,1,西南,中,6,权属核验|近地铁|随时看房,链家,4天前维护,2300
成都,合租·望江橡树林一期 4居室 东卧,合租,锦江,三官堂,望江橡树林一期,154.9,4,2,2,东,低,33,权属核验|近地铁|随时看房,链家,,700
成都,整租·万科城 4室1厅 东南,整租,郫都区,成外,万科城,124.49,4,1,2,东南,高,23,权属核验|近地铁|精装|双卫生间,,,3000
成都,整租·蜀都花园 3室1厅 跃层 东南,整租,锦江,水碾河,蜀都花园,137.1,3,1,2,东南,低,19,权属核验|近地铁|精装|双卫生间,,3天前维护,3850
成都,合租·凯华丽景 4居室 南卧,合租,天府新区,华阳,凯华丽景,14.8,4,1,2,南,高,20,权属核验|新上|公寓|独立卫生间|拎包入住|近地铁|精装|押一付一,自如,5天前维护,1590
成都,合租·华汇天地 5居室 南卧,合租,双流,华府,华汇天地,10.0,5,1,2,南,高,29,权属核验|公寓|月租|拎包入住|近地铁|精装|押一付一|随时看房,宜人壹家公寓,29天前维护,550
成都,整租·闲山悦一区 1室0厅 东南,整租,都江堰,都江堰万达,闲山悦一区,38.98,1,0,1,东南,中,13,权属核验|精装|随时看房,,2天前维护,1000
成都,合租·清水路苑 4居室 南卧,合租,青羊,外金沙,清水路苑,13.7,4,1,1,南,高,18,权属核验|新上|公寓|拎包入住|近地铁|精装|押一付一,自如,3天前维护,1130
成都,整租·大源欢乐颂 3室2厅 西,整租,高新,大源-保利心语,大源欢乐颂,90.6,3,2,1,西,中,31,权属核验|精装|随时看房,链家,3天前维护,3300
成都,整租·蜀道牧山溪岸 4室2厅 东南,整租,新津区,花源,蜀道牧山溪岸,205.04,4,2,3,东南,中,4,权属核验|随时看房,,,1000
成都,合租·中德英伦联邦A区 5居室 南卧,合租,高新,新川北,中德英伦联邦A区,26.0,5,0,2,南,中,32,权属核验|公寓|独立卫生间|月租|拎包入住|精装|押一付一|随时看房,宜人壹家公寓,29天前维护,1350
成都,整租·泛悦城市广场 1室1厅 东南,整租,成华,驷马桥,泛悦城市广场,40.74,1,1,1,东南,低,26,权属核验|近地铁|精装|随时看房,链家,4天前维护,1400
成都,合租·龙湖上城天街广场 3居室 北卧,合租,金牛,花牌坊,龙湖上城天街广场,8.8,3,1,1,北,高,33,公寓|拎包入住|近地铁|精装|押一付一|随时看房,自如,今天维护,1030
成都,整租·绿地新里城 3室2厅 南,整租,青羊,外光华,绿地新里城,116.0,3,2,2,南,中,21,权属核验|近地铁|精装|双卫生间|随时看房,,2天前维护,4000
成都,整租·天来国际文化广场 1室1厅 东南,整租,温江,温江新城,天来国际文化广场,136.75,1,1,1,东南,中,29,权属核验|近地铁|精装|随时看房,链家,,4500
成都,整租·融创香璟台西苑三期 4室2厅 南,整租,高新,新川南,融创香璟台西苑三期,143.3,4,2,2,南,低,32,权属核验|精装|双卫生间|随时看房,链家,3天前维护,5000
成都,整租·广汇御园 4室2厅 南,整租,天府新区,天府公园东,广汇御园,136.22,4,2,2,南,低,33,权属核验|精装|双卫生间,链家,3天前维护,3500
成都,合租·清水路苑 3居室 西卧,合租,青羊,外金沙,清水路苑,12.9,3,1,1,西,中,18,权属核验|公寓|拎包入住|精装|押一付一|随时看房,自如,今天维护,1030
成都,整租·望江橡树林一期 2室1厅 东南,整租,锦江,三官堂,望江橡树林一期,73.34,2,1,1,东南,低,34,权属核验|近地铁|精装,,,2700
成都,整租·俊发时光俊园 1室0厅 南,整租,青羊,外光华,俊发时光俊园,42.09,1,0,1,南,中,21,权属核验|近地铁|精装|随时看房,链家,,1600
成都,整租·天誉花园 5室2厅 东南,整租,锦江,东大路,天誉花园,231.04,5,2,3,东南,中,31,权属核验|近地铁|精装|随时看房,链家,4天前维护,14500
成都,整租·华润公园九里 3室1厅 南,整租,双流,蛟龙港,华润公园九里,78.0,3,1,1,南,低,27,权属核验|近地铁|精装|随时看房,链家,,2100
成都,合租·洛森堡 5居室 南卧,合租,天府新区,海洋公园,洛森堡,20.0,5,1,2,南,低,28,权属核验|公寓|月租|拎包入住|精装|押一付一|随时看房,宜人壹家公寓,29天前维护,750
成都,合租·军安卫士花园 5居室 南卧,合租,高新,中和-张家寺西,军安卫士花园,9.0,5,1,2,南,低,30,公寓|月租|拎包入住|近地铁|精装|押一付一|随时看房,宜人壹家公寓,17天前维护,501
成都,合租·巴黎阳光 4居室 北卧,合租,武侯,双楠,巴黎阳光,8.2,4,1,2,北,低,11,权属核验|公寓|月租|拎包入住|精装|独立阳台|押一付一|随时看房,自如,今天维护,1060
成都,合租·盘谷花园 4居室 西卧,合租,武侯,棕北,盘谷花园,14.2,4,1,2,西,低,18,权属核验|公寓|独立卫生间|拎包入住|近地铁|精装|押一付一,自如,1天前维护,1830
成都,整租·悠山郡 3室1厅 东南,整租,简阳,河东新区,悠山郡,131.92,3,1,1,东南,高,10,权属核验|精装|随时看房,,3天前维护,1400
成都,整租·新希望锦麟府 4室3厅 东南,整租,龙泉驿,大面,新希望锦麟府,149.0,4,3,2,东南,低,18,权属核验|精装|双卫生间|随时看房,链家,,3200
成都,整租·邮政宿舍 2室2厅 东南,整租,成华,李家沱,邮政宿舍,87.69,2,2,1,东南,高,7,权属核验|近地铁|随时看房,链家,,2000
成都,整租·天邑宏御花园御苑 3室2厅 西南,整租,郫都区,橡树湾,天邑宏御花园御苑,128.19,3,2,2,西南,高,25,权属核验|双卫生间|随时看房,链家,,1000
成都,整租·世豪嘉柏 3室2厅 南,整租,武侯,草金立交,世豪嘉柏,90.28,3,2,1,南,高,22,权属核验|近地铁|精装,链家,4天前维护,4000
成都,合租·远大都市风景四期 4居室 南卧,合租,高新,远大,远大都市风景四期,15.0,4,1,2,南,中,36,权属核验|公寓|月租|精装|独立阳台|押一付一|随时看房,鼎峰伟业,12天前维护,1000
成都,整租·保利香槟国际 2室1厅 东北,整租,高新西,中海国际,保利香槟国际,85.06,2,1,1,东北,高,9,权属核验|近地铁|精装|随时看房,链家,2天前维护,2400
成都,合租·远大都市风景四期 4居室 南卧,合租,高新,远大,远大都市风景四期,12.0,4,1,2,南,中,36,权属核验|公寓|月租|精装|押一付一|随时看房,鼎峰伟业,12天前维护,1000
成都,合租·金地天府城 4居室 南卧,合租,高新,广都,金地天府城,20.0,4,1,1,南,高,39,权属核验|公寓|独立卫生间|月租|近地铁|精装|押一付一|随时看房,鼎峰伟业,12天前维护,1300
成都,合租·普得先锋国际 4居室 西北卧,合租,高新,中和西,普得先锋国际,12.1,4,1,1,西北,中,34,权属核验|公寓|拎包入住|精装|押一付一|随时看房,自如,今天维护,990
成都,整租·守经街6号 3室2厅 东南,整租,青羊,八宝街,守经街6号,113.8,3,2,2,东南,高,7,权属核验|近地铁|精装|双卫生间|随时看房,,,3000
成都,整租·金宇大厦 1室1厅 东,整租,金牛,金牛万达,金宇大厦,22.47,1,1,1,东,高,17,权属核验|近地铁|随时看房,,,1500
成都,合租·香月湖 5居室 南卧,合租,高新,桂溪生态公园西区,香月湖,20.0,5,1,3,南,高,32,权属核验|公寓|独立卫生间|月租|近地铁|押一付一|随时看房,鼎峰伟业,20天前维护,1400
成都,整租·蓝光凯丽美域 2室1厅 东,整租,青羊,金沙,蓝光凯丽美域,84.8,2,1,1,东,低,31,权属核验|精装,,4天前维护,3100
成都,整租·东马棚街20号 2室1厅 东,整租,青羊,八宝街,东马棚街20号,58.76,2,1,1,东,高,6,权属核验|随时看房,链家,,1500
成都,合租·一品CG 5居室 南卧,合租,高新,大源-世豪广场,一品CG,10.0,5,1,2,南,高,32,权属核验|公寓|月租|近地铁|精装|押一付一|随时看房,鼎峰伟业,20天前维护,750
成都,合租·黄金时代(高新区) 1居室 北/东北卧,合租,高新,新川北,黄金时代(高新区),128.46,1,0,1,北 东北,高,30,权属核验|近地铁|随时看房,,5天前维护,1200
成都,合租·佳兆业8号 4居室,合租,双流,蛟龙港,佳兆业8号,10.0,4,1,2,,低,18,权属核验|公寓|月租|押一付一|随时看房,居小白公寓,23天前维护,600
成都,合租·怡丰新城 5居室 南卧,合租,高新,新川南,怡丰新城,8.0,5,1,2,南,低,6,权属核验|公寓|月租|近地铁|精装|押一付一|随时看房,鼎峰伟业,20天前维护,750
成都,整租·蓝光花满庭三期南区 2室1厅 南,整租,新都,大丰,蓝光花满庭三期南区,61.14,2,1,1,南,低,25,权属核验|精装|随时看房,,,1700
成都,整租·菁蓉滨湖湾观澜府 1室1厅 复式 东南,整租,郫都区,郫县城区,菁蓉滨湖湾观澜府,36.59,1,1,1,东南,低,20,权属核验|精装|随时看房,,3天前维护,1600
成都,整租·龙湖世纪峰景 3室2厅 东,整租,高新,世纪城,龙湖世纪峰景,140.17,3,2,2,东,中,49,权属核验|双卫生间,,5天前维护,5300
成都,合租·华润凤凰城三期 4居室 南卧,合租,高新,桂溪生态公园西区,华润凤凰城三期,14.0,4,1,1,南,中,32,权属核验|公寓|月租|精装|独立阳台|押一付一|随时看房,鼎峰伟业,19天前维护,1150
成都,整租·锦里苑 2室1厅 错层 南,整租,青羊,浣花溪,锦里苑,92.89,2,1,2,南,中,8,权属核验|近地铁|精装|双卫生间|随时看房,,,3200
成都,合租·华润凤凰城一期 5居室 南卧,合租,高新,桂溪生态公园西区,华润凤凰城一期,10.0,5,1,2,南,中,32,权属核验|公寓|月租|近地铁|独立阳台|押一付一|随时看房,鼎峰伟业,19天前维护,1190
成都,整租·万鸿城市花园 2室1厅 东南,整租,龙泉驿,龙泉驿城区,万鸿城市花园,69.61,2,1,1,东南,低,17,权属核验|近地铁|精装,,,1500
成都,整租·华润二十四城五期 3室2厅 东南,整租,成华,万象城,华润二十四城五期,96.89,3,2,2,东南,高,20,权属核验|近地铁|精装|双卫生间|随时看房,链家,,3700
成都,合租·朗基天香 4居室 东卧,合租,高新,大源-中央公园,朗基天香,14.49,4,1,2,东,中,33,权属核验|公寓|拎包入住|精装|押一付一|随时看房,自如,今天维护,1390
成都,整租·王家巷16号 3室2厅 西南,整租,金牛,花牌坊,王家巷16号,111.78,3,2,1,西南,低,7,权属核验|近地铁|精装|随时看房,链家,2天前维护,2500
成都,合租·峰汇中心 5居室 南卧,合租,高新,大源-中央公园,峰汇中心,8.0,5,1,1,南,低,33,权属核验|公寓|月租|近地铁|精装|押一付一|随时看房,鼎峰伟业,15天前维护,900
成都,整租·都会路苑 3室1厅 南,整租,高新,城南宜家,都会路苑,109.15,3,1,2,南,低,18,权属核验|近地铁|精装|双卫生间|随时看房,链家,,3650
成都,合租·佳兆业8号 4居室,合租,双流,蛟龙港,佳兆业8号,14.0,4,1,2,,低,18,权属核验|公寓|月租|押一付一|随时看房,居小白公寓,23天前维护,700
成都,合租·怡丰新城 5居室 南卧,合租,高新,新川南,怡丰新城,10.0,5,1,2,南,高,6,权属核验|公寓|月租|近地铁|押一付一|随时看房,鼎峰伟业,20天前维护,850
成都,合租·怡丰新城 5居室 南卧,合租,高新,新川南,怡丰新城,8.0,5,1,2,南,高,6,权属核验|公寓|月租|近地铁|押一付一|随时看房,鼎峰伟业,20天前维护,750
成都,整租·香榭国际 4室1厅 西,整租,高新,中和-张家寺西,香榭国际,99.86,4,1,2,西,中,27,权属核验|近地铁|双卫生间|随时看房,,4天前维护,3000
成都,整租·天誉花园 4室2厅 东南,整租,锦江,东大路,天誉花园,210.65,4,2,3,东南,高,31,权属核验|近地铁|精装|随时看房,链家,4天前维护,12000
成都,整租·现代福满苑B区 2室1厅 东,整租,金牛,五块石,现代福满苑B区,61.97,2,1,1,东,高,6,权属核验|精装|随时看房,,,1780
成都,整租·西创名居小区 1室1厅 南,整租,新津区,普兴,西创名居小区,53.0,1,1,1,南,低,15,随时看房,,,750
成都,合租·交大北园 4居室 东南卧,合租,金牛,西南交大,交大北园,17.6,4,1,1,东南,中,6,权属核验|公寓|拎包入住|精装|独立阳台|押一付一|随时看房,自如,今天维护,1090
成都,整租·金璐天下 1室1厅 东北,整租,金牛,茶店子,金璐天下,62.37,1,1,1,东北,高,31,权属核验|近地铁|精装|随时看房,,,2000
成都,整租·融创香璟台东苑三期 2室1厅 东,整租,高新,新川南,融创香璟台东苑三期,35.0,2,1,1,东,高,20,权属核验|近地铁|精装|随时看房,链家,3天前维护,2300
成都,整租·成华奥园广场二期 3室2厅 南,整租,成华,万年场,成华奥园广场二期,91.7,3,2,2,南,高,39,权属核验|月租|近地铁|双卫生间|随时看房,链家,,3000
成都,合租·万科翡翠公园 4居室 西卧,合租,天府新区,锦江生态带,万科翡翠公园,8.81,4,1,2,西,低,42,权属核验|公寓|拎包入住|精装|押一付一|随时看房,自如,今天维护,790
成都,整租·光明城市 4室2厅 南,整租,天府新区,华阳,光明城市,130.86,4,2,2,南,低,33,权属核验|近地铁|精装|双卫生间|随时看房,链家,2天前维护,3600
成都,合租·中德英伦世邦K区 5居室 东卧,合租,高新,新川南,中德英伦世邦K区,7.3,5,1,2,东,高,33,权属核验|公寓|拎包入住|精装|押一付一,自如,11天前维护,790
成都,整租·果堰小区 4室2厅 东,整租,武侯,武侯立交,果堰小区,160.43,4,2,2,东,中,14,权属核验|精装|双卫生间|随时看房,,2天前维护,4200
成都,合租·朗基御今缘 5居室 南卧,合租,高新,大源-南华路以西,朗基御今缘,10.0,5,1,2,南,中,32,权属核验|公寓|月租|押一付一|随时看房,鼎峰伟业,20天前维护,750
成都,整租·佳兆业悦府 3室1厅 东/东南,整租,青白江,青白江,佳兆业悦府,91.93,3,1,2,东 东南,低,34,权属核验|精装|双卫生间|随时看房,链家,5天前维护,1300
成都,整租·鑫城府 2室1厅 西北,整租,金牛,抚琴小区,鑫城府,56.0,2,1,1,西北,低,32,权属核验|近地铁,链家,4天前维护,2300
成都,整租·光华馨地 2室1厅 东南,整租,青羊,西南财大,光华馨地,83.03,2,1,1,东南,中,11,权属核验|近地铁|精装,链家,4天前维护,2200
成都,合租·城楠映象 4居室,合租,武侯,五大花园,城楠映象,15.0,4,1,2,,高,6,权属核验|公寓|月租|精装|独立阳台|押一付一|随时看房,旭晟云居,21天前维护,1250
成都,整租·远大林语城 3室1厅 南,整租,双流,蛟龙港,远大林语城,78.94,3,1,2,南,高,11,权属核验|精装|双卫生间|随时看房,链家,,2400
成都,整租·洛森堡 3室1厅 南,整租,天府新区,海洋公园,洛森堡,92.74,3,1,1,南,中,34,权属核验|精装,,,2500
成都,整租·雪松雅居乐IN天府 4室2厅 南/北,整租,成华,东客站,雪松雅居乐IN天府,144.43,4,2,2,南 北,高,17,权属核验|近地铁|精装|双卫生间|随时看房,链家,1天前维护,7600
成都,整租·外化成五里墩路17号 3室2厅 东南,整租,金牛,一品天下,外化成五里墩路17号,86.82,3,2,1,东南,中,7,权属核验|精装,链家,5天前维护,2400
成都,整租·警馨苑 4室2厅 南,整租,双流,航空港,警馨苑,153.9,4,2,2,南,低,18,权属核验|近地铁|精装|双卫生间,链家,,3600
成都,合租·广汇御园二期A区 4居室 北卧,合租,天府新区,天府公园东,广汇御园二期A区,8.04,4,1,2,北,中,39,权属核验|公寓|拎包入住|精装|独立阳台|押一付一|随时看房,自如,今天维护,830
成都,合租·华润二十四城七期 3居室 东南卧,合租,成华,万象城,华润二十四城七期,7.12,3,1,2,东南,低,34,权属核验|公寓|拎包入住|精装|押一付一|随时看房,自如,今天维护,1030
成都,整租·润扬观澜鹭岛二期 3室1厅 南,整租,新都,毗河,润扬观澜鹭岛二期,96.91,3,1,2,南,高,31,权属核验|精装|双卫生间|随时看房,,,1800
成都,整租·富力公馆 2室1厅 南,整租,青羊,太升路,富力公馆,102.5,2,1,1,南,中,47,权属核验,,,4500
成都,合租·红树湾二期 3居室 东北卧,合租,高新,中和西,红树湾二期,7.9,3,1,1,东北,低,39,权属核验|公寓|拎包入住|精装|独立阳台|押一付一|随时看房,自如,今天维护,930
成都,合租·艺术家苑 4居室,合租,青羊,草堂,艺术家苑,16.0,4,1,2,,高,6,权属核验|公寓|独立卫生间|月租|近地铁|精装|押一付一|随时看房,旭晟云居,12天前维护,1150
成都,整租·华宇阳光尚座 3室2厅 北,整租,成华,动物园,华宇阳光尚座,91.34,3,2,1,北,中,17,权属核验|随时看房,,,2000
成都,合租·菁华园 4居室,合租,金牛,九里堤,菁华园,17.0,4,1,2,,中,7,权属核验|公寓|独立卫生间|月租|精装|押一付一|随时看房,旭晟云居,12天前维护,1150
成都,整租·金科星耀天都 1室0厅 东南,整租,成华,驷马桥,金科星耀天都,46.0,1,0,1,东南,中,26,权属核验|近地铁|精装,链家,,1650
成都,整租·汇都商贸城 1室1厅 南,整租,双流,蛟龙港,汇都商贸城,44.43,1,1,1,南,高,10,权属核验|精装|随时看房,链家,,1300
成都,整租·美城悦荣府 5室3厅 南,整租,天府新区,华阳,美城悦荣府,304.65,5,3,3,南,低,4,权属核验|近地铁|随时看房,链家,4天前维护,9000
成都,整租·香悦城 1室0厅 南,整租,高新,桂溪生态公园西区,香悦城,43.94,1,0,1,南,中,24,权属核验|精装|随时看房,,4天前维护,2200
成都,整租·花样年龙年国际中心 3室2厅 东/东南/南,整租,郫都区,郫县城区,花样年龙年国际中心,109.8,3,2,2,东 东南 南,高,29,权属核验|双卫生间|随时看房,链家,4天前维护,2200
成都,合租·菁华园 4居室,合租,金牛,九里堤,菁华园,15.0,4,1,2,,中,7,权属核验|公寓|月租|精装|独立阳台|押一付一|随时看房,旭晟云居,12天前维护,950
成都,整租·双景秀庭 3室2厅 西南,整租,武侯,五大花园,双景秀庭,129.6,3,2,2,西南,中,18,权属核验|近地铁|精装|双卫生间|随时看房,,,3300
成都,整租·鹭岛国际三期 3室2厅 东,整租,武侯,外双楠,鹭岛国际三期,147.61,3,2,2,东,低,15,权属核验|近地铁|精装|双卫生间|随时看房,链家,4天前维护,4800
成都,整租·七彩花都A区 4室2厅 东南,整租,温江,花都大道,七彩花都A区,121.75,4,2,2,东南,中,5,权属核验|精装|双卫生间|随时看房,链家,,2500
成都,合租·西雅苑 3居室,合租,青羊,府南新区,西雅苑,16.0,3,1,2,,低,7,权属核验|公寓|独立卫生间|月租|近地铁|精装|押一付一|随时看房,旭晟云居,13天前维护,1260
成都,整租·孟家巷5号 3室0厅 东南,整租,青羊,人民公园,孟家巷5号,56.05,3,0,1,东南,高,6,权属核验|近地铁,链家,5天前维护,1500
成都,整租·武侯祠大街30号 3室1厅 东南,整租,武侯,华西,武侯祠大街30号,59.3,3,1,1,东南,中,5,权属核验|近地铁|随时看房,链家,,2200
成都,整租·龙湖三千城A区 3室1厅 错层 东,整租,成华,SM广场,龙湖三千城A区,85.73,3,1,1,东,低,34,权属核验|近地铁|精装|随时看房,,,3500
成都,整租·紫荆岁月 1室0厅 西南,整租,高新,神仙树,紫荆岁月,58.77,1,0,1,西南,低,15,权属核验|近地铁,链家,,1685
成都,整租·天乙街17号 2室1厅 南/北,整租,都江堰,都江堰城区,天乙街17号,78.64,2,1,1,南 北,高,6,权属核验|随时看房,,3天前维护,700
成都,整租·观城 3室1厅 西南,整租,成华,万象城,观城,89.52,3,1,1,西南,低,33,权属核验|精装|随时看房,链家,,3600
成都,整租·桃花源别墅 12室2厅 东南,整租,龙泉驿,洪河,桃花源别墅,291.0,12,2,7,东南,低,3,权属核验|随时看房,链家,,13000
成都,合租·西博苑 4居室 东北卧,合租,龙泉驿,大面,西博苑,10.0,4,1,2,东北,中,6,公寓|月租|拎包入住|近地铁|精装|随时看房,张二哥公寓,20天前维护,680
成都,整租·麓山国际云堤曦岸 3室2厅 东/南,整租,天府新区,麓山,麓山国际云堤曦岸,150.67,3,2,2,东 南,高,32,权属核验|近地铁|双卫生间,链家,,2000
成都,整租·融创香璟台东苑三期 1室1厅 南,整租,高新,新川南,融创香璟台东苑三期,35.0,1,1,1,南,低,20,权属核验|近地铁|精装|随时看房,,,1600
成都,整租·中国华商金融中心 1室1厅 南,整租,高新,孵化园,中国华商金融中心,95.68,1,1,1,南,中,42,权属核验|近地铁|精装|随时看房,,,6500
成都,整租·蓝润棠湖春天 2室2厅 南,整租,双流,航空港,蓝润棠湖春天,77.67,2,2,1,南,高,16,权属核验|近地铁|随时看房,,4天前维护,2100
成都,整租·天府公园未来城星颂 4室2厅 南,整租,天府新区,天府公园东,天府公园未来城星颂,204.56,4,2,3,南,高,22,权属核验|精装|随时看房,链家,4天前维护,4050
成都,合租·天府豪庭 4居室 北卧,合租,高新,大源-世豪广场,天府豪庭,12.0,4,1,2,北,高,39,权属核验|公寓|独立卫生间|拎包入住|精装|押一付一|随时看房,自如,今天维护,1430
成都,整租·中华名城2期 3室1厅 北,整租,青白江,青白江,中华名城2期,90.73,3,1,1,北,中,18,权属核验|精装|随时看房,,3天前维护,1600
成都,整租·融创玖棠府公寓 1室0厅 西南,整租,天府新区,麓湖生态城,融创玖棠府公寓,41.0,1,0,1,西南,低,29,权属核验|精装|随时看房,链家,3天前维护,1350
成都,整租·瀚城新天地 3室2厅 南,整租,青白江,青白江,瀚城新天地,97.13,3,2,2,南,高,33,权属核验|精装|双卫生间,,2天前维护,1800
